date,review,rating,isEdited,title,userName,developerResponse
2012-06-29 12:00:55,"Shows local guys while still able to explore different areas around the world. Though I wish that the invisible feature had some limit because it seems not many guys nearby.
Messaging is a very reliable function while also a better input than some other apps. 
The fact that it allows up to 4 (?) pictures plus locked photos puts this app well above most mobile gay apps.",5,False,Combination of everything that you need,iPeetaBred,
2015-06-11 23:19:44,"This app is great! It's much more user friendly than grindr with its explore function, allowing you to search for men in a different location if you were planning to go on a trip  You even have the option to go offline by not sharing your profile. Unlike grindr, you can upload more than 1 public photo for guys to see. And you can even make your photos private if you only wanted certain guys to see them.",5,False,User friendly app,Tony37824,
2014-05-26 17:21:29,"The update to the app is great. Very clean looking, WAY more features than Grindr (which up until this point has been my other alternative). And better performance. One suggestion, though, is to have the “About Me” section scrollable. With this update there is room for more text than other people are able to see. And the section isn’t expandable to allow people to see all of it. Other than that, the app is wonderful.",4,False,Great app - Still room for improvement,blakemichael_x,
2013-02-22 18:20:01,"Hornet is great! Glad i discovered Hornet. Hornet is still working on making things better and faster, but u will like what u see on Hornet.
You can check other locales that you are not even in yet, so planning a trip, look for guys ahead of time, BEFORE you get there. You can set age parameters so u only see the age range of the guys you want to see. 
I love the ability to have locked pics, unlike the G app. 
Way to go Hornet! Hornet gives us what we want. Thank u Hornet! 
Get on Hornet today!",5,False,Get a good sting with Hornet,RL in NH,
2013-02-20 18:54:49,This really is the best app I've used. A million times better than Grindr(Xtra) and also way more reliable. Customer service is fantastic; responsive and speedy. They listen to member feedback about improvements and then take action on it. Multiple pictures and the ability to explore other locations are what put the icing on the cake. They've taken the best from other experiences/apps and put it all into one package.,5,False,Best gay social app I've used.,jlsanford88,
2013-02-27 13:15:18,"Used to Grindr: it's quick, super fast and doesn't miss a touch. With Hornet, although the profiles and swipe options are better, you can't go quickly at all.  I have been using it for a few weeks now and it seems like every 4th or 5th touch of the screen is registered. SO FRUSTRATING! It's not my phone- I'll go to other apps and they work great, come back to Hornet and it's sensitive. The explore option is great! So I'm torn between the 2.  I think this could overtake Grindr if they get it running quickly and smoothly.",3,False,Works great - although SLOWLY,Markjames,
2014-10-14 17:39:08,"I should start by saying I really hate dating apps, but admit to trying them all when single... The ONLY one that was both user friendly and packed with great ppl is this one... The designers really made it so easy ...this app should take grinders place in name recognition because it is definitely the best available... Make the switch to Hornet today, or if u never used one before ..save urself the headaches and start here!",5,False,Best app design of all dating apps,tpromix,
2013-01-02 01:17:02,"Finally, it's about time we gays had an app that was 1. Free, 2. Easy to Use, and 3. Consistent. I've been using Hornet for several days now and it hasn't crashed once, gives me accurate badges, lets you swipe through profiles, see multiple profiles, has an effective filter for ethnicity and age, and is all around much better than any location based dating app. It's amazing! Definitely worth trying.",5,False,We Have a Solution!,ForgingLions,
2012-01-09 09:03:58,"This app is much better than Grindr because it doesn't constantly bombard you with an ""upgrade to a premium, expensive service!"" notification. This app is also great because it gives users the option to show their HIV status if they'd like. I only gave this app 4 stars because they need to come out with an iPad version, which I'm sure many people would appreciate.",4,False,Much better than Grindr.,wsande10,
2013-05-08 11:19:35,"I have only had it for a few days. Now there is no such thing as perfection (Besides God if u wanna look at that religiously) but this app is as close as possible. I love the interface and the filter ability. And unlike recon, there are more younger guys to meet (Im 18 so id like to meet someone 18). Furthermore there are less blatantly crazy people on this app. Definite 5 stars even with me  being a standard member and i hope it only gets better.",5,False,Great,Apollo Wright,
2012-05-01 19:46:48,"I was stuck on Grindr but always felt cheated and was tired of all the 'in-your-face' ads. This app has such a beautiful and fluid interface that works and it comes packed with so many great features. Free notifications are nice to have and with there being no ads I feel like I can casually browse without any issues.

I encourage everyone to download and use this app, it's the best gay dating app, hands down!

(Now all it needs is an iPad version)",5,False,Awesome!,Jaydix91,
2011-12-01 02:30:57,"Just saw a fix for the opening slowness and now there's notiong extra that's needed to fix or this app. Had one issue and Chris got back to me teh same day with a chat message in the app. Way more personable and streamed lined than grindr and you don't have to pay message notifications. It's about time a decent app like this comes out. Like I said its better than jack'd, grindr, scruff, Boyahoy etc. thanks Hornet!!",5,False,Great app way better than Grindr,Cruf1,
2016-08-27 17:26:04,"So there's a lack of guys compared to Grindr but at least the guys on here are more realistic. Reporting someone actually has someone look into what the issue is. This is great for removing catfish, pic collectors , fakes, and underage users.
Haven't seen any other gay app that actually cares about the users like this. App runs smoothly and ads aren't that bad as people make them out to be. App would be better if there were more people in my area though. Overall 8/10",4,False,8/10,Anonymoosity,
2016-10-06 19:52:29,Unlike the other guy they allow you to have multiple photos so u don't have to load things one at a time. Also unlike the other guy they allow u too scroll over areas so if your headed that way u can see who u might bump into and your not just stuck with a 5 mile radius of the same guys around u. Ez to navigate and more and more guys are joining so u get a lot of new guys daily.,5,False,Great app,Esllf,
2012-10-17 01:22:59,"This app is really what Grindr should have been. The BEST part are popup notifications when you get a message, you can post multiple pictures and it is free!
I wish more guys would use this app and that is the major downfall. The second major downfall is the fact it can crash on you if you move too fast through our the app.  Overall it is a good app that I see it getting better as more guys discover it.",4,False,Better than GRINDR,Snowqueen85,
2013-12-18 18:39:18,"I'm sorry, is it done by mistake that the app suddenly opens itself (without user's AD banner tapping) first an AD link in safari, immediately redirecting to the app store? Asking 'cause it better to be a glitch rather than new Hornet AD policy, which isn't in the line with Apple ADs restrictions, making me finally to complain to Apple regarding such a disgusting app behavior.
Once the app got removed from the app store, it won't be easy to get it back. Considering such a behavior is nothing, but direct (third-party) apps promotion, i wonder if this app won't be removed, shouldn't developers issue urgent update",1,False,Latest version got crazy annoying with AD self-clicking,Dymbo,
2015-12-03 08:12:25,"This app is sooooo much better than grindr... Multiple photos make finding your type way easier- there's much less disappointing, drawn out conversation asking for photos. It's great for people who don't have time to F around! It helped my husband and I find new friends to play with and has transformed our relationship and added a new spark to things I've only ever fantasize about!",5,False,User,Webstagay,
2015-03-02 09:55:51,I think this app is definitely the best one between homo social networks! Because most of the important features are free. You can check as much as profiles you want. The app is beautiful and easy access to the settings and there is all high quality pictures. In my country it's growing incredibly fast!!! It's funny cause government says we don't have homosexual here in IRAN !! :-D,5,False,Definitely the best one!,ershadr,
2017-05-21 20:53:41,"It's amazing, I've never come across a gay networking app with SO MANY NIGERIAN FRAUDS, guys phishing and pre-programmed bots that lead you to sex sites!  Seriously, EVERY time I open this app there is at least one phony guy from Nigeria or a ""stranded US Military soldier"" asking for money. You can always tell by their grammar, which is atrocious and they either have a very minimal profile or none at all. 

I was a member several years ago but now it's just a bunch of dudes phishing for your ISP info, 95% of my messages get trashed before they're even opened. There are probably more sincere contacts in my ""junk mail file!""
I think all the ""hornets"" have flown to other ""hives!"" Sad to say I think this app's ""shelf-life"" has expired and perhaps only 1 in 20 profiles on ""Hornet"" are real now. 

I'll be buzzin' off to another site pronto. Sorry Hornet, you lost your ""sting""!  No, you cannot give negative stars though I'd give ""Hornet"" about 5-neg stars if it were possible. It's really too bad.",1,False,Hornet STINGS,Great Horned Toad,
2014-04-25 06:19:53,"I strongly recommend ppl who is new to this gay circle. This app can lead you to a brand new circle which it is easily to use, and the profile pics is very convenient to look at. And I also recommend ppl who gets old of other apps, cause this one it had brand new function that adds more interesting of chatting with ppl on it. I am looking forward this app will find me the one :)",5,False,Awesome app ever,Zachary Cupertino,
2013-02-20 07:05:37,"So much better than Grindr in almost every way. Push notifications, multiple pictures, mark pictures as private and require authorisation to view, no picture ToS validation wait. Only problem is not too many people are close by in certain areas but by downloading the app, you're already helping to solve that problem ;)",5,False,Love it,Андрей..,
2012-01-26 05:12:00,"It freezes sometimes which is annoying but it's great that you can talk to people around the world. It's just annoying that you can't load out the same faces for new ones, same issue I have with Grindr. Always the same people unless you block them.

I hope this grows quickly as the best gay dating app because it has potential.",4,False,Better than Grindr for sure,talesofvesperia,
2015-09-02 20:57:56,"I find making notes on profiles GREAT feature, but there is no way for me how to view them. So whenever i talk to the same person, even tho I know i have made a note previously, i cannot remind myself of a content cos there is no way how to view/browse them. If there is, please make better documentation cos i spend some time googling around with no success.",4,False,Can enter NOTES but unable to find them ever,Last.rebel,
2015-02-19 01:35:44,"Without regard to updates and all, this is the best gay social networking app around. There's a bunch of simple features such as swiping to the next guy and browsing an unlimited amount of ppl, which u would have to pay other apps to allow. The layout is also clear and easy to use. If you're considering this app over other guy apps, choose this one.",5,False,Yas,leggoo2,
2013-08-05 15:23:18,"Constantly crashes!  Not a lot of guys on here yet, but it's getting better.  Super frustrating that you can't be on for more then 2min without the app crashing.  Needs work from that aspect.  
5/13-Still crashtastic!  More guys on it, but ancient apps like Adam4Adam allow more profile details, don't crash, have servers that aren't down every other day, show who's viewed you, and have more guys on them.
8/13-Don't waste your time...""servers have been stung"" constant issues, lost chat history, slow message sending.  Try VGL, Adam4Adam, or spammy Grindr.",2,False,Crashtastic!,Mikeyxy20,
2014-12-18 01:58:01,"You have great features like browsing a lot of guys, upload public and private photos, great filters.
The app is well designed and has a great user experience, it's so easy to use it. The updates always correct some possible bugs and bring new features.
The support team is outstanding, always reachable and very quickly and kind.",5,False,The Best,Thiagossp,
2013-05-20 21:52:42,"I'll still rate this app very well. It's very user friendly and laid out well. No complaints with the app. Unfortunately, and maybe it's just my area, all of the guys look 16, and no one has ANY manners. I have had ONE person actually say thank you after I've sent a compliment or heart.   If all the members continue to be so rude and pretentious, i will delete this app ASAP.",5,False,I've had better,MJbb1234,
2012-04-06 03:35:37,"Sort through the local guys easier and faster while cutting out the first 5 questions usually asked on Grindr. Love searching other cities and neighborhoods with the zoom in map feature. I'll definitely be using this feature to um... ""plan"" my next vacation ;)",5,False,Less time to find the right guy!,Gio Presents,
2014-11-03 14:06:39,"As others have commented, it's a younger crowd than on some of the competing sites. This can be both good and bad for a ""Daddy."" The plus is that there's a wider selection of eye candy. The minus is that most of them are looking for others like themselves. Could be random luck, but I seem to frequently get hit on by adorable European flight attendants here. Those boys mean business and they are very effective at navigating their way to my bedroom. So, it's a keeper for me.",4,False,Fun App,Kurlman,
2013-07-24 19:04:14,"Definitely hot guys, and this app is a pretty good mix of some of those others out there that don't search by distance, or only allow 1picture (I like the ability to have multiple regular and private pics here).  Only suggestion would be a little more room for the profile section, maybe on a scrolling section for those who are actually interested in reading",4,False,Good stuff!,TrAAveler 24C,
2013-05-27 18:05:24,This App is way better than Grindr because it is like an actual social network. You will have people message you from around the world and by guys in your own neighborhood. Very easy to use just lags on speed. I am sure this will be fixed after a update or two.,5,False,Great App but will be even better with a few updates.,Blain227,
2013-04-28 02:15:17,"Well designed and easy to use, it lets you swipe left to right to move from one profile to another, and swipe up and down to see various pics within each profile. But the app is very slow and keeps freezing me in certain message screens, and opening and closing it does not reset it. They need to fix the bugs!!!",4,False,"Good, but needs bugs fixed",VTBR,
2014-11-17 20:54:13,"THANK YOU for fixing the distance bug. Now the distance of people you are talking to shown in their profile like it used to. This is one of the most full featured apps available for men! You get your full chat history, several private pics, the ability to send pics in chat, distance, and filters all for free!",5,False,The best m4m app I've used,LoudnessSoldier,
2014-05-23 18:38:59,"The app is easy to navigate thanks for the 4 photo public and 4 photo private set up. Wish you could be able to text more about yourself or what your looking for. Other than that I think you guys are outdoing Grindr, Scruff and definitely Mister.  Adam doesn't have a chance. Let's hope the guys support it and get on it  and keep it from becoming just a sex site.",4,False,Nice interface. Great update,bsbehebbbr,
2013-01-08 02:08:58,"You can actually have a solid app that doesn't crash, great interface and options. And push notifications and free. No purchasing grindr extra for $4-$6 a month. Really?? Also, easy to chat and all with cool peeps! Grindr could learn from the interface and finally make a stable app. Maybe grindr will purchase hornet.. Who knows..",5,False,Best app on the market for chat,R20162017,
2015-06-16 17:33:18,"This app has changed the normal social dynamics of how we use our social media, compared to other apps this one was by far the best only because there are more features and the features are one click away and you can see who checked you out. Hornet is a amazing app. Hands down best app I have used since Grindr.",5,False,Hands down best app!!,Randy51129302,
2013-08-18 00:29:07,"Was a cool way to find good people in other cities but since the last update it hardly runs...my pictures no longer load. I've emailed many times and have been offered no solution, even though they acknowledged the profile wasn't working. 
I asked for a refund for the month it did not work, then was completely ignored. I never received another reply. 
This app and the people that run it are scamming folks. They are clearly aware of issues but do nothing to remedy them when it comes to actual customer service. 
Do NOT waste your time.",1,False,Uh oh. Grndr part 2,niciblueyz,
2013-02-23 22:28:08,"Only had this app for about 30 minutes and already loved it better than Grindr. More profile pictures, more guys, and a better interface. My only complaint is that it has a few bugs still, and it's not too popular *yet*, so not very many locals online.",5,False,Far better than Grindr!!!,gpjstn,
2011-12-07 17:21:08,"This app has raised the bar for user interface. Super easy and intuitive to swipe through profiles and pics. Way more free functionality than the others. They are obviously working out a few minor kinks, but updates seem to be coming frequently. Can't wait for more people to get on board!",5,False,Best of class,Glennsf,
2014-01-09 13:02:20,"Hornet, much like it's competitors, let's you see pics of people near you, but has the advantage of allowing multiple pics, including locked ones. However, the actual messenger system needs improvement. Some messages don't seem to go through at all and show in the chat history as if there was not an issue while others go through and don't show in the chat history.",3,False,Lacking messenger with great pic options...,Ankaa_79,
2013-10-23 19:04:45,"This app never worked really well. New version contains lots of ads, but I'd say that's the least of its problems. It's always giving error messages that never get fixed. Perpetual server issues. Slow interface. Sends messages 10x, then not at all. Crashes regularly. Even manages to crash some of my other running apps in the background!

It simply doesn't keep up with its competitors. Definitely not worth paying for.  Hopefully with all the new ad revenue they'll be able to fix some of their long-term server and stability issues.",1,False,This app is one giant sting,AaronOsborn,
2013-08-04 23:02:14,"This app is better than grindr in so many ways.  However, it's only better in big cities.  If you live in suburban America that's not near a big city and people in that area still use grindr then you won't have as many options. But you do get push notifications and you can explore different cities.",5,False,Awesome,Binx90,
2012-06-26 03:24:53,"This app has so much more to offer than its competitors. After you get passed your first launch and set everything up, the app runs smoothly. More user functions. Could use a bit more filter functions. Definitely a supporter because of its support for the KYS campaign.  Tell your friends, tell your dog, tell your mom. Must use app for gays guys everywhere.",5,False,Grindr? Uh No.,VonParaduck,
2014-11-02 00:50:00,"Younger crowd.  Cute.  Multiple pics with easy unlock is sweet.  Stupid gigantic stickers and annoying that favorites get sent to my mailbox.  Let the guys do their anonymous thing without announcing to me.  

The profiles are truncated and the bugs on the picture icons are annoying.  

Other than that, total success.  Don't even need all those frills to chat with a hot guy.",4,False,A little buggy...fine app,Slitheytoves,
2015-04-18 15:52:30,"I really enjoy this app, but I wish you could see who checked you out without having to pay for it. I feel like this is the only app that doesn't let you see who viewed your profile unless you have to pay.

Also it's a good way to meet new people if you made this option free, because when I go to 'nerby' I have to scroll down further each time to see new people and it's so frustrating",3,False,"I live this app, BUT",Travismichael123,
2014-10-06 06:09:16,"This app allows you to reach As many guys as you want just keep scrolling down there is no limitation of guys number while Grindr limits 100 for non paying members and 300 maybe less for paying members. Plus you can load lots of pics and see other guys pics, no need to keep asking for pics. Try it",5,False,Good,Goodbetterapp,
2014-03-03 17:02:30,"The app is better than Grindr, until pop up ads interrupt you after every few swipes, and some never go away (like the Covergirl ad -- and why is Covergirl advertising on Hornet?)... There's even a random ad that actually pops up and automatically takes you AWAY from the app and onto the internet. I'm not sure if the app designers get how detrimental this is to their business. Cuz once it happens I just turn the app off for awhile. Not so terrific choices guys.",2,False,Would be great without pop up ads,capwellkid,
2012-01-27 16:56:23,Definitely better than Grindr.  The ability to have multiple pics and left / right scrolling are the best features.  My only two issues are that the same profiles appear in the same order on nearby regardless of my location in my city and the app crashes frequently.,4,False,Nice App,MMS214,
2015-03-04 02:19:36,"I like the extended profiles that offer the chance to get to know someone before you engage, and I like being able to load multiple pictures. I think it's lame that people can delete a conversation and it deletes out of your chats, too. Overall not bad but still lacking.",4,False,Better profiles and picture handling than the famous one,Semantix,
2017-08-10 13:24:10,"The app makes a decent attempt or better at functionality. But it is riddled with third world scammers. Every time I login I get messages from fake profile 6400 miles away for me (which for me puts them in Africa or Eastern Europe).  This tells me this app either has: a major security flaw (scary!) that lets them do this so fast, or they need to delete the ability to look all over the world at guys as part of the app.  Or even more likely the app was developed by the scammers themselves. Don't waste your time with this app!  Go back to Grindr, Scruff or Jack'd",1,False,Horrible,D-|,
2012-11-24 18:38:31,"Has the most functionality in a free social/dating app that I've encountered. Straightforward and easy to use, this app makes it easier for me to meet new people. It does not, however, improve my awkwardness or the lack of cute guys in my area. If the devs could do that, I'll donate money to them.",5,False,Great features right out of the proverbial box,DanielMChick,
2014-11-26 00:02:10,Surprises me sometimes..not as many guys as other options but seem to chat a lot still on it...too many guys too far away send way too many annoying private pic requests tho.. the new way the ads pop up in the middle of browsing is really annoying too.. otherwise it's a good app definitely worth the download I do use it a lot,4,False,Good app,Iambillford,
2013-04-14 03:24:14,Much better than Grindr. So much faster. Just a few minor annoyances like when there's a square overlay telling you what is happening. I feel those should go away faster or should not take up so much of the screen. I like the orange color scheme and the way you swipe left/right for new profiles and up/down for more pictures is really very cool.,4,False,Great App,jtrwallace,
2013-11-13 17:58:44,"More photos than similar apps, but still completely unreliable for delivering and receiving messages. The ""Stung!"" Message error is all to frequent. Also, new today, about half of the chats I've had recently have ""been deleted by the other user"" - I find it incredibly odd that a half a dozen of the people I've chatted with have deleted my chats but not blocked me all in the last couple hours, when that had never happened before even once. Lots and lots of potential for this app, but very poor execution.",1,False,Still unreliable...,19104,
2014-11-19 23:51:22,It is much better than grindr and jacked. Has a few glitches (like new message count indicator not refreshing and pictures get warped. Over all though it allows multiple pictures and unlimited number of ppl (unlike other apps like grindr),5,False,SO much better than other apps!,Thomas' Reviews,
2013-05-12 21:57:53,I stumbled across this app by accident and actual like it better than any other app in it's category. Of course the upgrade version is a little pricey but the app is well designed and better than Grindr in my opinion. I am interested to see what more they can come up with!,5,False,Better than Grindr,Brwnhrnt22,
2013-05-29 07:08:11,"re: all the problems of it being laggy, this being a rather new app, give it time. but THIS is what grinder/jack'd/scruff/all other social apps should've been. there isn't much to lose if you stick with the basic functions and the extras are worth it for those who are pickier and are willing to part with the cash. awesome app",4,False,what grindr SHOULD'VE been,ben.tang,
2013-04-11 06:18:07,"So much better than Grindr! You can actually upload multiple photos, and make some private. I also like the ""Know Your Status"" option, lets you select if you're either HIV negative or positive. Oh, and best thing of all is that you can browse guys from nearby or other areas! So useful! Great app!",5,False,Love this app!,Joseistheway,
2012-04-15 17:52:17,"I can't believe I just found out about hornet. It's a lot smoother and faster than grindr. It's layed out a lot better as well. It's an upgrades version of grindr basically. The only problem is that a lot of guys don't know about it yet, but it will grow fast :D",5,False,Way better than grindr!,D Heckman,
2015-03-23 12:17:21,"Way better functionality for a free account than Grindr. It saves your conversations when you delete the app, keeps you viewable when you're not online, and sends you alerts when you have messages. It's only lacking in as stronger user base.",5,False,Better than Grindr,twocut,
2014-10-02 02:57:17,"This app used to be my go to, but with the last several updates it's gone downhill. I hope that they can restore their popularity before people decide to move on. The notifications have been off by hours at a time, the sent messages have been disappearing, and now the whole app fails to open. I am giving two stars just because I don't want to be completely negative with all that you have offered in the past.",2,False,It used to be great!!!,WMD_15,
2014-05-30 06:39:22,"Hornet is way better than all the other gay dating apps. I love being able to share and view multiple profile pictures, explore guys in different areas and get push notifications without having to pay for it. Thanks guys! Awesome app! 👌👍❤️",5,False,Better than the rest,David Venter,
2016-05-28 05:31:52,"Cool update, everything looks great. But- what happened to the icon badge that displays how many missed messages you have?? Not only did I lose the number badge for my pre-update missed messages, but now new ones don't set it off either. Sometimes when I'm too busy to answer the push notification right away, the badge is the only thing that reminds me to check but now it's gone. PLEASE bring it back!",2,False,where are my app notification badges?,aidankellybitch,
2015-08-23 00:59:31,Hornet has revised and updated with faster responses and expanded network with features such as Explore so one can search make connections prior to travel to different parts of the world.  Check out premium version for unlimited photos leading to more connections.  Have fun xoxoxo,5,False,Great updates and features,Bxleong,
2014-09-03 08:19:52,"I updated to the lastest version for my Iphone 5 running O/S 7.1.2.  Upon launching the app, a error pops up ""wrong password/forgot your password"". Selecting either causes the splash page to remain on the screen and it proceeds no further.  Closing the program and re-opening only takes you back to splash page which continues to hang.  A reboot of the device only causes the ""wrong password/forgot your password"" error to pop again.

I contacted support a day ago but have not received a reply.",1,False,Latest version won't start-up,DonaldLosAngeles,
2012-02-05 14:32:52,I really like this app and would give it five stars if I could acess it all the time . For the last three days all I've gotten is the hornet logo on my screen and nothing else it stays like and won't change I hsve nine notifications but cant get to them yo see what they are.,5,False,Rating,Pandorajake,
2014-09-27 18:34:47,"My favorite thing about Hornet isn't even a feature of the app, it's that the developers behind the app listen to the concerns and suggestions of their users. They're also constantly working to improve Hornet, and make it better for everyone… unlike their top competitor.",5,False,Hornet Listens,Andrew3601,
2016-01-31 14:10:31,"This is by far the smoothest and most usable of all the other apps. When they can't even get picture sharing or push notifications right, I'm always impressed by the craft and care that goes into Hornet user experience.",5,False,"Best gay app, works better than the others",Swingler,
2013-06-07 01:17:50,"This app is nice but needs some enhancements, like an extended profile option. It also needs a better blocking technology where blocked member avatars do not show up when one is blocked. There's not enough text allowed in the descriptions, but overall, the app is stable. The members on the other hand is another issue. Lol.",4,False,"Pretty nice app, needs improvement.",CoalitionGuy,
2015-01-27 21:52:05,This is the best of the chat apps.  Not as popular as some of the others.   But when it does it works pretty well.  The ability to have multiple pics is cool. Easy to send more.  Has more info then most of the others including last test date.,5,False,Great app,RB98753,
2013-05-05 17:34:42,"It's nice to see an app that can finally give me good reason to say goodbye forever to Grindr! This app has so many features and the staff is so helpful when you have a question. Unlike the constant grief, lack of customer support and outrageous price spikes for poor service on Grindr, Hornet is the definite better alternative!",5,False,Say goodbye to Grindr!,FwT©,
2015-02-28 14:24:40,Wish there was a bronze silver and gold membership with different levels of features and payment options. But overall a good app. Better than grindr. wish more people new about it.,5,False,Needs levels of membership and different payment amounts,Jerm0003,
2011-10-29 14:41:01,"Runs slowly, not too many guys online. But that to be expected from a new app     . The interface isn't hijacked by intrusive ads and it is nice to have access to multiple pictures through swiping. Very intuitive for an iPhone. Needs minor improvement and more users.",4,False,Cleaner interface than Grindr,ur2phine,
2013-05-23 19:44:35,"Been using grindr a few years, this is nicer that you can have multiple photos, however I'd prefer being able to ""favorite"" people without them getting notification, also it lists everyone online or offline which is a little confusing.",4,False,Way better than grindr,KrayKrayXs2,
2014-12-13 21:28:00,"It may have been awhile sense I've used this app but I had it, it was great. About a year or so ago Meant an amazing person on this app who i am no engaged to. This app just many other gay app has some sleazy people on it but don't give up, you can get lucky an find a great guy just as I have using it :)",5,False,Great app!!,Nrw1025900,
2014-05-08 21:51:47,"This app does what grindr failed to do. It has close to no restrictions and the amount of people you can find is basically limitless. Seamless features, impressive UI, overall a major competitor in the field of gay apps. I just wish more people realized this app is so much better than the rest!",5,False,Perfection!,Joshua.Cane,
2013-10-22 19:39:17,"This is one of the best gay dating apps out on the apple store! Lots of cute sexy guys! The interface is really easy to use! Can't think of any complaints! Actually, my only complain is that there isn't enough time in my schedule to meet all the fellas I meet on here! Love Hornet! Changed my life for the better!",5,False,Best App Out There!!!,TrailerParkCarol,
2014-10-06 01:50:25,"I absolutely think that this app is ""amazingly perfect"" I've met so many guys who live in my area and other social apps can't do that for me the app it's self is amazing the only things I do t like is that u cannt post more than 6 pics with out upgrading to premium and I wouldn't mine paying premium if it wasn't so expensive",4,False,Amazingly perfecto,qew w,
2013-09-03 18:09:03,"This app puts grindr to shame. Yes it's a tad buggy but over all I don't get any fake or bot messages. And when you contact them the get back to you fast, and with good explanations to why something was wrong. Try doing that with VGL or jackd and you won't get the same treatment.",5,False,Way better than most,Trek Roulo,
2012-11-17 17:21:58,"The dev team who created this app really knew what they were doing.  The app works beautifully and when there is a new update needed (i.e. for iOS6, iPhone 5...) the dev team is on top of it.  Speedy response to troubleshooting questions and always to the point.  Grindr has got nothing on Hornet!",5,False,Responsive & Quick,CuteDtownBoi,
2014-02-20 05:28:31,"Until recently Hornet has been running smoothly for me. The past couple of days some of the profile pictures aren’t showing. I tried restarting my iPhone, Wireless, etc. but all in vain. I just hope this problem, bug or whatever gets fixed soon. It’s a really great app.",4,False,A recent problem,MusikInfektion,
2016-05-07 23:07:30,"I've had this app for a while. Depending on where you live the amount of guys may or may not be large but it does its job, works well without having to subscribe all in all it does what you want it to. Find other guys looking for what have you, meet them and go wherever from there.",4,False,None too bad,G Whovian,
2013-12-25 22:25:54,"First, tried to join as a new member on iPhone 5S--but the app's logo is all I see (force quit, re-download, no luck!)...worked correctly next day. Second, deleting a message notifies the other member that you've 'left the conversation'--poor user experience! A4A did this as well years ago and removed that feature based on complaints from the member base.",3,False,App won't load/Message delete is lame,sfnicolas,
2013-01-08 13:58:10,A lot of free stuff and tools - along with more space for about you and better filters. So far no complainants and props to the design team for taking the major flaws of the other site(s) out and making them free.,5,False,A nice change from the other sites out there,Seij007,
2016-09-29 23:47:24,"Not only is this app difficult to navigate, it is a huge letdown from the get-go. Once you click on a particular profile you are immediately shunted to video game advertisements. Mind you, you have to opt in for a subscription in order to be able to navigate the site and interact with people. And you get ridiculous video game ads on top of that! Within the first 20 minutes of my using this app I decided to cancel my subscription. Huge letdown. Beware.",1,False,Difficult to navigate,Nununakilok,
2014-11-08 18:42:19,"Hornet has more features more pics and is just plain more reliable. I never get that annoying message ""we're having trouble loading more guys"" I see constantly on a certain yellow app.",5,False,So much better than the others,myio,
2013-07-01 07:29:50,Nice app new to all this but I seem to have a problem I have like 4 pending charges on my account for the services n still have yet to be able to view anything and there are about 200+ squares with question marks n I'd like to see what's behind the question mark,5,False,Bobby,Bobbyenriquedetrixhe,
2013-08-07 22:45:49,"A cool app that's stable and has some very nice features...
Blows Grindr out of the water. -- Grindr should start over and learn how to write an app that works.
-- they could take lessons from Hornet!
I don't write many reviews but this app is so much better than another one I mentioned they deserve accolades.
:-)",5,False,Stable & great!,Cyberdyn,
2016-12-04 05:33:38,"I love this app, i met a couple of great friends on here, but recently i got suspended for no reason. I have been completely honest with everything on the app, but i still got suspended. I dont know how long it will last, hopefully not long, but i have been trying to reach the hornet team through email. Please un-suspend me",4,False,"Great app, but",Randomguy598,
2012-12-12 16:04:53,this is one of the best apps out there. one of my top 5 list actually. easy to use and easier to connect with other hot guys. my only critic would be once i get one or maybe two new messages my mail box says i have 10 or 11 instead. please fix that.,5,False,FANTASTIC!,zentato,
2013-08-27 22:23:54,"I have met a few cool guys on here but I get 1 to 3 Solicitations  from guys trying to get me to go to a website to see them. They all say the   same thing so I can tell it a script. I report each of them & have yet to hear back from Hornet. The guys are alway over 7000 miles away from San Diego. I bock each of the people that are Solicitating me. It s annoying, I'm begining to wonder if Hornet owns the other wedsite they redirect me too as it is the same site.",2,False,Solicitations Solicitations Solicitations,Plays well with Bi,
2013-04-11 15:04:47,"Hornet, I must say isn't horrible, but I feel it could use a few small tweak ups. I've never had a problem until recent where the application will freeze or close out while typing mid message. Though it could more so be my phone and  not so much the app. So fairly, I say it's worth,⭐⭐⭐⭐. =)",4,False,Decent App.,KxAnthony,
2016-01-22 21:03:26,I'd like to see a landscape mode. That way I won't have to re orientate my phone if I'm watching a video and receive a message.  Also the ability to not only see messages but the ability to reply on the Apple Watch would be nice.,5,False,Love the app but…,Brad C Hanson,
2015-05-09 14:12:33,This app is bug free. I am glad it does not have any matchup features like so many others. The app is more like Grindr since most guys just want to hookup or trade pics. Just wish more guys were on it. As an older dude I don't get much attention. That's just the way it is.,5,False,Great App,Chingachaguk,
2014-01-09 21:15:03,"Hornet isn't buggy, doesn't crash or lose messages like Grindr always does. It also loads tons and tons more people than Jack'd does. Personally I find it more interactive and user friendly than both apps.",5,False,Way better than Jack'd and Grindr,NickM910,
2013-04-12 23:17:47,"Love the app, and what's even better is that the developer gets back to you very quickly when you provide feedback, and he even fixes bugs quickly. Every developer on the App Store should be as responsive as this outfit. Bravo!",5,False,"Good app, responsive devs",Corydon76,
2012-01-12 01:54:29,"But, it needs improvement. It is still slow specially when refreshing, loading more people, navigating the pictures or the chat history. It hangs sometimes when going back and forth between the profile and the chat. I am sure you can make it better.",3,False,Good app,aempty,
