date,developerResponse,review,rating,isEdited,title,userName
2022-01-02 23:47:51,"{'id': 27223548, 'body': ""If you believe your profile was blocked by mistake, please message us and we'll investigate this further as a priority: badoo.com/feedback or @BadooHelp on social media."", 'modified': '2022-01-04T08:16:08Z'}","Ok, badoo could not take a joke. I was having a sarcastic humorous chat with someone and badoo took it seriously. If you read the whole context, you would get it. So i got reported once, then my profile got blocked permanently. And so I made another account and was careful with what to say or joke about and just pure normal convos. And then I still got blocked for the same reason and again after I tried making a 3rd one. Badoo, i have no commercial intentions just so you know. But I guess you hate me that much so ok, bye , i get it.",1,False,I keep getting blocked in badoo for a reason.,MissusJ
2020-10-16 21:47:50,"{'id': 18564544, 'body': ""I'm sorry to hear your profile has been blocked on Badoo.\n\nThis can happen when our moderators find that your profile is in violation of our guidelines. We ask all of our users to follow the same rules which help us to keep Badoo a fun and safe online environment. If you're unsure what our rules are, you can find them here:\xa0badoo.com/guidelines."", 'modified': '2020-10-19T09:28:29Z'}",At first I use baddo for many years then a problem arose where they became discriminatory against me. Without knowing the actual facts they banned me instead of asking me my input. They didn’t even care! All they cared about was banning me from baddo. Lack of respect for there users. Lack of consideration! What a shame. As a 59 year old man I don’t have any time for this nonsense. Baddo! To quick to judge! Have some respect for others before you discriminate. Baddo never investigates they alway go by what people say. Baddo should be reported to the FCC for discrimination towards there users,1,False,Unfair and disrespectful,Virgoman1960
2020-05-24 14:13:11,"{'id': 15538399, 'body': ""We're sorry to hear this. We work hard to keep a database of high quality real users, and our moderation team works 24/7 to spot any malicious profiles. We also have a photo verification system in place to prevent fake users from using the app. However, if you're suspicious about a profile, please report them and we'll check them immediately."", 'modified': '2020-05-25T08:44:37Z'}","I live in a city with a 2.3 million population. It is a 6.6 million population for our metro area. Yet, for some reason a vast majority of profiles claim to be located in a small, blue collar, refinery town 40 miles South of the city with a population of 45,000. These refinery town profiles feature pictures of fashion model types dining at upscale eateries and traveling the globe.

Other profiles claiming to be local are clearly from third world countries around the globe sometimes depicting women in squalid living conditions. 

If you are ever contacted by someone on the app, it is always a scam to get you to send money, or attach your bank account to a bitcoin trading system overseas. It is amazing how thinly veiled these scams are yet some people fall for them.

This app is packed with phony profiles, scams and offers many ways to separate you from your cash.

Apple should ban this fraud from the App Store. This is blatant theft.",1,False,Badoo is a complete scam. Save your money.,zenfilm
2018-09-17 03:52:08,"{'id': 4255970, 'body': 'Hey! Sorry to hear about this. Are the photos you’re uploading following our guidelines? You can find more information here https://badoo.com/help/?section=5. If they are, please contact us at badoo.com/feedback, and we’ll take a look for you.', 'modified': '2018-09-18T18:22:45Z'}",I’ve enjoyed this out except for there are times that it wants you to verify yourself over & over again. Very very frustrating. The other thing that I don’t like is some of my pictures are not accepted and it’s telling me that there either not appropriate or not my photos and none of the reasons why they’re not accepted are true.   I don’t know if this is a glitch but I wish they would fix it other than that it’s a great app.,3,True,Okay. Could be better.,TSJennaSummers
2021-12-01 06:08:40,"{'id': 26610033, 'body': 'Hi! We understand being blocked may be upsetting. Luckily, our moderators only block for breaching the Guidelines: badoo.com/guidelines and our support team will double-check any decision to make sure no mistake occurred. Just send us your registered email address or phone number (with country prefix) @BadooHelp on social media.', 'modified': '2021-12-02T19:13:12Z'}","They constantly block you from talking to people on here, women don’t get the same restrictions that men do. They want you to constantly spend money to talk to people. I remember when Badoo never had a limit on how many chats you can make, then it went to 10 chats a day, but now i can only message about 3 people a day before having to pay or wait 24 hours to chat again. And you only can message unpopular women, so basically you’re stuck with a small selection of hand-picked women that they want you to talk to.",1,False,Bad app for MEN,Kemar13332
2019-10-11 07:04:48,,I got this app and was amazed at how many local girls were on it not just all guys.  The ppl on here are amazing too you can find love to dating to just friends so it will definitely have what your looking for plus it is user friendly and anyone can do it this app has changed my lonely Saturday nights and I’m absolutely  thankful for this app,5,False,Absolutely love this app a must have,12456cmonkey
2019-02-24 05:25:26,,I’ve been using it for a while now I downloaded it and kind of does ignored it for a good while because I really wasn’t sure was going to be my thing but I’ve just met a really nice guy and I’m hoping that things go well we have the same interest in the both single parents looking for a decent relationship so wish us luck,5,False,Given a dry,Damarimom
2023-02-22 03:43:04,"{'id': 35036824, 'body': 'We really value your opinion. Thanks for leaving such a detailed review! ✨ Our team will consider it for the future updates. Thank you for helping us build a better product!', 'modified': '2023-02-23T15:32:03Z'}","I don’t like the new updated version where you can go live I just want the simple old version where you find your date and chat not going on live can y’all please take the live off badoo 

Can y’all update the filter where you can choose the race yu want to chat with",5,False,Badoo and filter,keebososa
2018-06-07 01:33:24,"{'id': 3760498, 'body': 'Sorry for the misunderstanding - this was never advertised as a feature of Premium, so we’re a little confused as to why you’ve left us a negative rating. If you didn’t mean to rate us low, could we kindly request you change your rating? We have recorded your suggestion and it will be considered for future updates!', 'modified': '2018-06-07T19:47:13Z'}",I got premium and it has not been worth it. It says that premium allows you to chat with other premium users but as I scroll through it does not even give me the option to chat unless they have liked me first. Like shouldn’t premium people get he power to message without needing a like first. I know that a feature like that would give more opportunity for harassment but isn’t that why we have a block button. So until this is fixed I would not get premium and wish I could get a refund on the lifetime subscription I purchased 😫,1,False,Premium not worth it,jesse.timmerman99
2022-04-27 22:52:20,"{'id': 29464114, 'body': 'You can message anyone you match with for free! Badoo is, after all, completely free to use 💜If you don’t have a match with a member, you will need to use credits to start a chat.', 'modified': '2022-04-29T06:58:45Z'}","Ok this app is like any other dating app guys. You have to pay for “exclusive” or “premium” to get the full effect I’m guessing. Personally I don’t like the instant & already generated messages you all send when there is a match ! A 3 day free trail would be awesome so we can see if it’s something we really wanna spend $$ on. I think that’s fair. The ppl I have matched with, we have hit it off so that’s great! This app definitely has potential!",3,False,It’s cute.,ThatKekeGirl
2022-09-07 05:43:08,"{'id': 31913420, 'body': ""Hi there, we're very sorry to hear that you feel this way about Badoo. We try to make Badoo accesible for everyone which is why it is still free to use, as all of our paid features are totally optional. It is very important that all of our members follow our community guidelines when uploading pictures on Badoo. If you have any questions, please message us through Badoo.com/feedback or @BadooHelp on social media."", 'modified': '2022-09-08T14:26:40Z'}",Badoo is literally the worst and I’d skip even trying it if you haven’t already. They cut you off after a certain limit from messaging people which makes no sense if they really want to help you meet someone. They also try and charge you for every little thing like seeing who liked you. I also have been trying to upload a picture for days now and every picture they delete right away and say it’s not within guidelines even though they are literally selfies. I hate this app!,1,False,WORST DATING APP,Deydreaming
2022-06-06 11:45:17,"{'id': 30231694, 'body': ""Thanks for your review💜 We're sorry to hear you haven't found anyone near you yet. Try expanding your age and other preferences and don't forget to make sure your filters (found in the Settings menu) aren't too restrictive. We hope that helps!"", 'modified': '2022-06-08T06:50:05Z'}",About 90% of the profiles that say they are local to me are in fact thousands of miles away.  In other words the profile states the user is in my city but they are actually in another country hours away by plane.  It’s ridiculous.  Of course I used the location filter but that doesn’t work when so many users misrepresent their location and the app doesn’t control for it.,2,False,Profiles say local but user is thousands of miles away,Elgringorumbero
2019-05-29 14:47:32,,"To start, this app it obviously a cheap knockoff of tinder. 90% of matches are over 50 miles away or more, and there is no way to filter by distance. I’ve even gotten multiple matches from out of country (Indonesia, Thailand) and have not been out of the country since downloading the app. 

In my opinion, there’s no point in swiping or trying to find someone if the people showing up are located 50-70 miles away, that’s at least a 2-3 hour drive. Until there is a distance filter, this app will continue to be unusable and mediocre at its best.",1,False,"Terrible distance filter, pointless app",Brad9613
2019-05-06 00:45:10,,"On December 6, 2015 I met my husband on Badoo (his was called Blendr, so I guess it is by the same creators) I really wish we could retrieve all our messages between each other so we could print them out and make a book. We both tried every way we could to retrieve hem but they go away after you disable your account. 😒",5,False,Met my husband on here,Abella502
2017-10-13 05:41:15,,This app is connected with hot or not and blendr. I’ve never used any of these apps only got them for the review. They took my profile from hot or not and placed it here and on other apps! These apps steal your identity! For all those who say there are fake profiles that’s because they steal them from other apps!!! Only gave 5 stars rating so people can see,5,False,MUST READ,Butterflies fly
2019-08-16 23:42:40,"{'id': 10210885, 'body': 'Thank you for your review.\nWe have acknowledged your query and we will get back to you soon.\nThank you for your patience.', 'modified': '2019-08-17T08:10:33Z'}","Hey badoo, you guys keep on blocking my account anytime I create and verify my profile, why is that??. My first account was martinkingii26@gmail, second was martinkingii53@gmail, third was mrtnkingii26@gmail, recently one is lutherreal26@gmail and many more verified accounts but you keep on blocking it, why is it so, why is that huh??",5,False,I always get blocked even when I verify my account,Martin King Luther
2023-01-19 19:26:41,"{'id': 34409170, 'body': ""Thanks for your review 💜 We're sorry to hear you haven't found anyone near you yet. Try expanding your age and distance preferences, and don't forget to ensure your filters (found in the Settings menu) aren't too restrictive. We hope that helps!"", 'modified': '2023-01-21T07:59:10Z'}",I keep getting matches with women from the Philippines they say we’re both from the area but the people living in the Philippines put my area because there’s no option for the Philippines and then I have to unlatch with them since they’re so far away it’s disappointing but everything else is grade A.,4,False,Needs to have Philippines as a a livable option,ivanator198
2022-12-10 02:04:08,"{'id': 33654071, 'body': ""Freya, we're sorry to see that you've not had a good experience with Badoo! We'd love to find out how we can improve our app. Let us know @BadooHelp on social media or via badoo.com/feedback. We are always on the hunt for new ideas 💡"", 'modified': '2022-12-11T12:44:16Z'}","This is the most difficult profile I’ve ever tried to delete. I just wasn’t finding people that resonated with me, and it was nearly impossible to delete this account. If you mess up and press the highlighted button, they barely have the delete in light gray so it’s easily missed and then u have to enter unreadable jumbled letters and numbers. This is after like six steps, telling it to delete your account . It took me 10 times to delete my profile. Never again!",1,False,Don’t join this unless you like being trapped,Freya Finn
2022-08-08 02:20:31,"{'id': 31366874, 'body': 'Hi there, verifying your profile is very important as we want to make sure that we only have real members in Badoo. We would love to help you with it, just reach out to us through Badoo.com/feedback or on social media @BadooHelp.', 'modified': '2022-08-09T14:12:27Z'}",It’s good but it’s annoying that I can’t talk to people I’ve liked when I’m not verified. I’ve tried the verification thing so many times and it doesn’t work it always says oops there was an error try again! But I did the exact post and everything but still it won’t verify me which is very annoying. other than that it’s a good app,4,False,It’s good,Thatonecooldaedra
2022-02-28 18:22:48,"{'id': 28328414, 'body': ""Thank you for your feedback! We're happy to hear you're enjoying Badoo. Do let us know how we could earn that one star and make our rating 5 stars. We're really curious to find out what we can do. Drop us a message @BadooHelp on social media or send us an email via badoo.com/feedback. 💜"", 'modified': '2022-03-02T08:30:12Z'}","I just got this app a couple days ago and I have been getting likes from people a lot, I got this guy who texted me asking some inappropriate things and the app asked if I wanted to block him, I said no but the app was still there for me, he sent me a pic that wasn’t the best and the app blared the pic for me before I could see anything, I am thx full for this app and I love it",4,False,Amazing,36275
2022-12-10 04:25:44,,I’m sorry I didn’t get back to you sooner but I have to get back to work today and get ready to work out the day of my life and I will be in a few weeks to see if,5,False,It’s so much better to be able to get it done before you get back to work and get it done before the,hjdidjdhg73939462
2018-11-10 14:46:03,"{'id': 5906143, 'body': ""If you're not sure why you don’t get replies, it might be due to the content of your message. Why not try switching it up a little bit? Try to be more creative and use something that will catch somebody's attention. Don't forget to add your most interesting and high quality photos to your profile, we only get one chance to make a first impression!"", 'modified': '2018-11-12T11:54:33Z'}","So I messaged many women on this app and only got one response. That made me kind of suspicious. So I decided I was gonna message A LOT more women, but this time women(not to be rude) that probably don’t get very many messages from men. The homely type. I sent out 40-50 messages and didn’t get one response. I’m no Adonis, but I’m not that bad on the eyes. I was also very polite and gentleman like. So what gives? Is this just some kind of anomaly or what? Are users that you message allowed to message back with buying a premium membership? All I can say is try it out for yourself and you tell me.",1,False,Another Dating App Failure???,Capt Trippps
2018-12-13 08:56:12,,"I love you have to take a pic of yourself to make sure it’s you and to get verified !There’s just too many fake people on these dating apps!! 
Best app so far for me 👌🏼 doing great things! You guys should add .... something where we can put our social media link , but the other person can only see it if you matched with them :)",5,False,Love the verification 🙌🏼,sammy755566
2022-04-08 19:08:18,"{'id': 29089893, 'body': ""Most members who appear in the Encounters section live close to you. However, once you've voted on the closest members, you will see people in the closest cities and then nationwide. To see more daters in your region, please try changing your search criteria slightly and you'll see you'll be getting matches in no time!"", 'modified': '2022-04-11T06:55:57Z'}",App is honestly better than other dating apps for the most part only thing I find myself hating is the “nearby “ option isn’t nearby at all after scrolling through one set of possible matches all the other ones are across the United States but there’s users I’ve seen on encounters not in nearby kinda heartbreaking because I saw a girl in Walmart didn’t ask for her number then saw her on here but can’t find her in nearby so the app has ultimately failed me,2,False,Ehhhh,NASHYBOYO
2021-08-09 21:06:57,"{'id': 24446017, 'body': 'Hey there! Did you know you can actually message anyone you match with for free! Badoo is, after all, completely free to use 💜If you don’t have a match with a user you will need to use credits to start a chat. We would hate for you to be bombarded by lots of messages, which is why we have implemented this feature.', 'modified': '2021-08-11T11:05:29Z'}","They use you and take your money  it’s a hoax  they force you to buy points to send msg to someone  and then after they deduct the points from your credit they use you again if you want to see that person seen your msg or not and you have to pay for it too.  I did send a msg to someone we know each other ,I found out  they asked that person to pay to to response . They use ladies for money charged to guys. I sent them complaints many times no response at all. Shame on you Badoo",1,False,Ladies and Guys be aware,Mahmoud Firdous
2020-08-06 22:34:58,"{'id': 17139785, 'body': 'Hey Spencer, Sorry to hear this. Please do get someone to help you with the photo verification or at least try and verify your face. Please do report this on @BadooHelp and we can assist you through this! Hope this helps🚀 You will be on it in no time!!', 'modified': '2020-08-07T09:01:10Z'}","Hello,
I like the app so far, but I’m handicapped I can’t move my left hand so I can’t make that same motion as the verification photo. I cannot lift my device with my left hand either to hold it and make that motion with my right hand. And if you do not verify you cannot use some qualities of the app so that means that I will never be able to use your app, when I could provide some service revenue",4,False,Verification,Spencer Y.
2018-08-30 00:51:48,,I have met and gone on dates. This app is fun and is a great place to make friends. It’s for making friends here and not hook up. I am actually happy to meet women and become friends. I’ll keep using this app as long as I get to know and hear from people. I love listening to what people have to say. I am up for new adventures and chapters. Baddoo you rock!,5,False,Better then meet me,cj1818portland
2018-06-18 00:24:45,,"🇺🇸👑vs.👸🏻🥊🗣 I met the Woman of My Dreams, She’s from Texas, nevertheless, Others Late comers our trying very hard to get in where They fit in. They are trying hard to split Us up but that not going to Happen You see, because I My hold on Her real tight like, and She’s appreciation unto Me for being Honest and Truffle to Other Women. The One I won’t is a 34 year Old Virgin Girl from Texas, My Best Friend and Lady Friend, My very Own IMMORTALS PENTECOST SHOWGIRLS PRINCESS’ LINDA MAYS😘👸🏻",5,False,ACTS 2:38-47 THE IMMORTALS PENTECOST POPULATIONS‼️,9366SHOWtIME
2018-08-25 22:52:10,"{'id': 4843243, 'body': 'Your opinion really matters to us! So thank you for taking the time to leave this constructive review. We will forward your comments to the relevant team for further review, so it can be taken into consideration in future updates. Thank you for helping us build a better product.', 'modified': '2018-08-28T13:29:19Z'}","I am glad Badoo is diverse. But could you PLEASE and I mean PLEASE add more categories to further Help users find the certain people they are actually looking for? I keep running into transsexuals who are NOT my type. I have nothing against them. I just want you to improve the search tab. So I can find real women. You could also add in height, add location based on distance (miles) not state And maybe add race. If someone wants to find their own race?",3,False,It’s alright. Still needs work,Niontho
2022-12-06 20:31:24,"{'id': 33603876, 'body': 'Thanks for your review 💜', 'modified': '2022-12-08T07:32:34Z'}",I’ve used it and I really like it it’s nice because it’s free you don’t have to pay except for the fact you only start our with 40 free people to like or not but after that you have to pay to get more people as well as seeing if you have anyone who likes you.,5,False,Great app,cowboy sis
2021-07-24 20:45:25,"{'id': 24142331, 'body': ""Hello there, thank you for your review, and sorry to hear that you have been having these difficulties! We'd really like to help - please do send our social media team a message on Facebook, Twitter, or Instagram @BadooHelp with the email address or phone number (including the country code) that you used to sign up, and a member of our team will be there to assist you further - thank you."", 'modified': '2021-07-26T20:24:27Z'}","I’ve downloaded the App via Friend Recommendation. I’ve Badoo for a bit and I gave it a chance. But with time spent on other outside activities, it wasn’t for me personally. 

Now, apparently I’ve never received an E-Mail stating I’m officially Subscribed. If so, how have I been using such an App for 3 Months? 

Other than, I’ve followed Website Instructions if I wanted to Delete said Profile or if I Forgot my Password (both occurrences in that case). With the Inability to do either, I’ve sent Numerous Notifications at Numerous Times and No Response. 

I’m uncomfortable leaving something out on the open, even without my interest or permission. (No One Does)

Please, I’d like some assistance. I’ve been Patiently waiting Months for a Response, close to a Year!",2,False,Technical Difficulties/Lack of Communications,zclowt3na
2022-05-11 19:39:11,"{'id': 29720327, 'body': 'We are sorry to hear about that! You can message anyone you match with for free! Badoo is, after all, completely free to use 💜If you don’t have a match with a member, you will need to use credits to start a chat.', 'modified': '2022-05-13T06:32:52Z'}","I would not recommend this because the communication is almost no existent. I paid for premium service and that was a waste of money. I tried to chat with several people to see if there was a connection. Badoo say they only allow 2 chats a week, but it more like 2 chats per month. Save your time and money and go with some other site where you can actually communicate with others. If you like just looking at profile this is the site for you. WOW extremely unhappy.",1,False,Communication is VERY limited,wttwgalom
2020-08-20 18:54:07,"{'id': 17460591, 'body': ""Thank you! The app broadens your distance preferences once you have been through all the options in your chosen area. This is to ensure that you do not run out of options😊 We've made the decision to remove Livestream because we want to encourage our community to focus on making stronger connections. Please contact us on @BadooHelp for any help."", 'modified': '2020-08-24T10:07:16Z'}","Dont get me wrong its a somewhat solid app my only suggestion is location, your showing me people across the country. Try & keep it to the 2 state max. Also bring back the live feature, the only reason I preferred this over tinder is because you could go live, now because you got rid of it the app is somewhat dull. Also stop sending me notifications talking about “get the conversation going again with such and such” if im not talking to them theres obviously a reason.",2,False,Could be better,johnny.blaze.23
2018-11-20 00:05:22,,"I like this app because you match up a lot, and you can message people even if they didn’t like you because we all know sometimes we swipe to fast. But can also block people as necessary without filling out a survey on why. I’m in a city so there are a lot of people to show in my area that seem cool. Like the app a bunch .",5,False,Nicccccccccce,anyone201987
2020-03-23 19:48:55,"{'id': 14229608, 'body': ""If your profile has been blocked, it's because you've breached our Community Guidelines. If you believe that you've been blocked in error, please contact us on badoo.com/feedback.\n\nHowever, please understand that if your profile is found to have been blocked correctly, our decision is final and your account will remain blocked."", 'modified': '2020-03-25T06:30:43Z'}","do qThat one creates an account, they do not explain the policies they let you make purchases within the app and then they block you, they do not give you money back, they do not explain anything to you (it only says that you have been reported by a user and that's it) but it's a lie they steal your money they let you create another account and they do the same and another thing you write to them by mail and they don't respond Don't use this app if you don't want to lose your money I was blocked from 3 different accounts more than $ 50$ lost.",1,False,Scammers,Jocsel
2019-02-13 01:54:23,"{'id': 7295081, 'body': 'Your opinion really matters to us! So thank you for taking the time to leave this constructive review. We will forward your comments to the relevant team for further review, so it can be taken into consideration in future updates. Thank you for helping us build a better product!', 'modified': '2019-02-14T10:42:12Z'}","I like it in that I can meet a lot of guys. Some are nice and some aren’t. But I have yet to meet anyone face to face. What I don’t like is that you can only filter by age and gender and that’s it. I’d prefer to be able to narrow down a bit more. Race, beliefs, and where they’re located. I do love the ability to video chat instantly to make sure you’re talking to a real person. And I like the feature where you can go live.",4,False,Ok,Mie5ha
2023-01-13 19:39:57,"{'id': 34289549, 'body': '💫💫💫', 'modified': '2023-01-15T09:40:53Z'}","I am having challenges and Badoo is not accepting my number to secure my account so I am not allowed to go into my account and they have refuse to accept my number saying the number is not correct I have fixed all
My number but it’s the same thing",5,False,Easy to used and and very strict,tashalovers
2018-10-23 12:02:53,"{'id': 5666031, 'body': 'Hot or Not and Blendr are powered by Badoo. \n\nIn order to simplify user experience, if you register on Badoo, an account on Hot or Not and Blendr will be activated. You can read more about this in our Terms and Conditions.', 'modified': '2018-10-25T19:24:37Z'}","while using this app I asked people to contact me on another social platform so I could weed out the people who aren’t as interested as others. While finding my messages, people were saying they found me on hot or not or blendr (another dating app or another dating website) I do not have accounts on these either these. Badoo just made accounts for me and put them on there without my permission. I now have multiple profiles while I was intending for one. Now I have to download each of those apps and take them down. This is not okay",1,False,Other accounts,Jesecia
2021-06-17 02:07:48,"{'id': 23469328, 'body': 'Hello, we can see that you are unhappy. We really want to improve your time in Badu, so let us know what we can change. Contact us @ BadooHelp on Facebook or at badoo . com / feedback . We will be happy to help and pass on your advice to the developers 💜 .', 'modified': '2021-06-19T07:57:49Z'}","Do NOT get this app. I’ve had this app about two years ago went back on to delete it and I’ve gotten people hacking into my phone, I’ve gotten random people messaging my phone number, my Snapchat is acting up keeps logging me out. Pls listen to the bad comments because it’s a SCAM so scary.",5,False,App is an app,122333noname
2022-12-13 19:57:24,"{'id': 33737339, 'body': 'Omar, \n\nBadoo will always champion diversity which means that we have a wide range of members using our platform. We do not condone any type of discrimination on Badoo- we work very hard to ensure that everyone is welcome and will never exclude certain members based on individual preferences.', 'modified': '2022-12-15T08:11:55Z'}","I have bagged over four milfs in one week using this app. Now they call me every few minutes bothering me. Thank you for making my dreams come true badoo, very cool! 
Only reason I didn’t give five stars is cuz of all the Trans and homosexuals. There’s a reason my profile says im straight. And also fix the fact that a lot of females I match with are in the Philippines or DR.",4,False,Milfs Galore,OmarGDawg
2021-10-20 13:29:56,"{'id': 25828198, 'body': 'Sorry to hear of your experience. Please make sure that you select to only be contacted by verified members. You can also choose in your settings to only be shown to members you like and visit. We sent your feedback to our developers and we will think of better ways to handle this!', 'modified': '2021-10-22T08:30:32Z'}","Help we the queer in Nigeria keep our discretion, when you block somebody the person can still see you on people near by / encounter. I block people because I don’t want them to see me or know I’m on the app please I’m prove on that I bet lots of people will love your app",5,False,Improve the block button,kelv000
2020-12-17 07:56:02,"{'id': 19869267, 'body': 'Hi! All users must follow our Guidelines: badoo.com/guidelines at all times and act appropriately. If this is not the case, our moderators may block a profile for the safety and well-being of the Community.', 'modified': '2020-12-19T13:38:46Z'}","Their auto generated replies will get you nowhere. AVOID AT ALL COSTS! Homophobic and transphobic app. 
I was having a good time chatting on the app and then some guys decided to “flag” me because I rejected their advances or they didn’t like my gender
Badoo sided with them and decided to block my account, without offering any type of explanation other than “refer to the guidelines.”
I have never posted inappropriate pictures
DO NOT PAY THEM FOR AN ACCOUNT. They will not refund you or hear you out. You will just get an automated reply. Try another app, this app’s customer support is abysmal.",1,False,Saying “no” to advances can get you blocked.,transuser2020
2020-06-05 23:10:37,"{'id': 15816892, 'body': ""If your profile has been blocked, it's because you've breached our Community Guidelines. If you believe that you've been blocked in error, please contact us on badoo.com/feedback.\n\nHowever, please understand that if your profile is found to have been blocked correctly, our decision is final and your account will remain blocked."", 'modified': '2020-06-06T15:28:27Z'}",I downloaded the app to meet new people and I enjoyed it but the next day I got blocked for using the app commercially when I was not and I reported the problem like seven times and they didn’t help so I made an account with my email and there were many people messaging me and I didn’t answer and my account was blocked again. There is no reason for my account to be blocked! And customer service doesn’t not help at all. Don’t download this app unless you wanna use it for one day and then get your account blocked.,1,False,"HORRIBLE APP, DONT DOWNLOAD IT",fineasskimm
2018-10-01 17:54:27,"{'id': 5368404, 'body': 'Hey there! Badoo will always champion diversity which means that we have a wide-range of users using our platform. We do not condone any type of discrimination on Badoo. We work very hard to ensure that everyone is welcome, and we will never exclude certain users based on individual preferences.', 'modified': '2018-10-05T07:59:56Z'}","I chose the 1 month trial and expected it to only charge for a month. Obviously I rushed through the sign up process as I was excited to check it out. Once in, I realized that a TON of females on there had more to offer than I wanted. I did get some real women in my messages, but more often than not there were cross dressing guys there too. Maybe add some categories like “man is a man looking for women” so that I could have avoided all of the “woman is actually a man looking for men”. Glad it was all online though, had this been in a bar, I’d be behind bars.",1,False,Too many trannys and autorenewal,Alarmdealer5446
2022-09-18 23:26:19,"{'id': 32124005, 'body': 'Hey there, we are sorry to hear that you are having trouble with this. We have had so many success stories come out of Badoo and we want you to be one too. We want you to find everything that you are looking for with us. Please contact us on @BadooHelp on any social media platform or badoo.com/feedback and we can look into this together🥰', 'modified': '2022-09-20T10:33:29Z'}",So my only gripe about the app was on the free version I couldn’t select the language filter.  I ended up getting many messages from men that didn’t speak English and unfortunately I only speak English.  The second issue is that most of these guys were weirdos and/or married!! WTH I do not have the patience for these games. Go back to your wives and stop wasting our time!,3,False,"The app was okay, the dating pool was not",N Munoz
2020-04-07 23:35:10,"{'id': 14573871, 'body': ""We're so glad you were able to make a great connection on Badoo, but we're sorry to hear how it played out. Thanks for being a valued member of our community and leaving this feedback. We'll always be here for you!"", 'modified': '2020-04-09T18:38:56Z'}","Maybe because I did meet my future wife here, but after a record short marriage we divorced... The difference in cultures, education, just an overall not having a real conversation, even we managed to understand each other ( thank you, Google Translator ) played its role. Now I am remembering these time more and more, My verdict -4 out of 5",4,False,"i loved it before, and even considered it the best dating app...",BornInCCCP
2019-08-28 22:01:30,"{'id': 10433695, 'body': 'Hey there! Thanks so much for letting us know how much you love our app. We love you too! Stay tuned as we have even more fun updates for the near future.', 'modified': '2019-08-30T09:46:07Z'}","I like most aspects. I like that it doesn’t hide your profile unless you pay for a premium version like Tinder has begun to do. There are so many adds that it can be a pain to navigate sometimes, but I understand that’s how the developers make their money. It’s either adds or a more pay to win approach, so that said I can tolerate the adds.",4,False,The Adds Are Excessive But a Good App Overall,ChristusLore
2018-03-21 02:49:44,"{'id': 2901161, 'body': 'Our Encounters feature uses top-notch technology to find people that you might be interested in, so we might show you users from further away if we believe that you might like them. If you’ve voted on all the users in your area, and our system will automatically find other users from places further away from your location.', 'modified': '2018-03-22T13:42:20Z'}","This app is alright, good functionality. Only problem is that the distance between matches can't be adjusted, which I think is a rather big detail. I live on the east coast, I don't want to check out a like that I get, only to find out that they live in far away like Texas or Illinois. I hope you guys consider making this change and give us the ability to narrow down distance, I think that is a reasonable request.",3,False,Could be good (Updated),rforge6
2018-06-13 06:34:33,"{'id': 3841220, 'body': 'Very sorry to hear this has happened. Please could you contact us on badoo.com/feedback, and we can look into this for you. Remember to contact us using your registered email address to speed things up.', 'modified': '2018-06-14T12:44:42Z'}","I downloaded badoo just to get a feel and only wanted to upload one picture since I just made the account and wanted to get things going. Every time I uploaded the picture Badoo claims that the picture does not meet the guidelines. Keep in mind this picture is just of my face, no random people in the background and I am also fully clothed, so please tell me, how on earth does this not meet the guidelines? This issue was persistent and I ended up just deleting the app because I had no patience to deal with whatever bug you guys have on this app..",1,False,Rarely leave reviews,Shareehp
2022-10-19 15:10:33,"{'id': 32708808, 'body': 'Hey there, sorry to hear this. Please contact us on @BadooHelp or badoo.com/feedback/ with your registration details and we can see whats happening💫', 'modified': '2022-10-21T10:33:28Z'}",What happened to showing people? I have had this app for 5 years and now you don’t give me anymore people to swipe through why did you make it limited and force me to pay premium I used to love your app and now you do this either fix my profile and let me see more swipes or I will delete your app after 5 years of being a loyal user.,3,False,Not getting anymore swipes,Extreme beastboy
2022-06-06 19:38:32,"{'id': 30231671, 'body': 'We are sorry that you had such an experience! Unfortunately, we cannot control if other members lie to you or not but you can always report them if the conversation does not feel right and you think they are scamming you. We will always check it!', 'modified': '2022-06-08T06:49:24Z'}",I found someone on here and we talked and talked but turns out he was either married or a scammer. There needs to be better security on the site. It’s a great start and I know you can’t control the people but there should be a way to check if they are married. Peoples lives can get ruined in an instant because people lie. If you download be aware that bad things can happen.,3,False,It’s a good start,MiraCopa
2020-12-31 02:01:13,"{'id': 20139026, 'body': ""Hi there! You can change your search preferences and search by distance in encounters and people nearby! If you think something's wrong, please reach out to us at badoo.com/feedback so we can take a look into it for you."", 'modified': '2021-01-03T13:03:07Z'}","Active people - chances are you’ll get a few matches. The ability to just chat with others is marketed like it’s a great thing but it’s awkward and no one really uses it. 

Now I mentioned matches.... you’ll get some from people not even in this country. That might be good for some but I have no interest with matching with someone on a different continent. 

Potential is there so give it a shot but I believe other apps do the job better.",3,False,It’s mid,Scooobysnacks
